;STATION_ID;STATION_NM;DATE_OBS;TMPMAX;Q;TMPMIN;Q.1;TMPMN;Q.2;PRECIP;Q.3;D
893;31960;ВЛАДИВОСТОК;2002-06-12;15.0;0;10.9;0;12.3;0;0.9;0;0
894;31960;ВЛАДИВОСТОК;2002-06-13;12.7;0;9.7;0;11.4;0;25.5;0;0
895;31960;ВЛАДИВОСТОК;2002-06-14;13.3;0;11.7;0;12.5;0;32.5;0;0
896;31960;ВЛАДИВОСТОК;2002-06-15;14.0;0;12.0;0;12.6;0;11.6;0;0
897;31960;ВЛАДИВОСТОК;2002-06-16;15.0;0;9.9;0;11.9;0;0.0;0;3
898;31960;ВЛАДИВОСТОК;2002-06-17;19.6;0;11.6;0;14.2;0;0.0;0;2
899;31960;ВЛАДИВОСТОК;2002-06-18;18.2;0;11.7;0;13.5;0;1.4;0;0
900;31960;ВЛАДИВОСТОК;2002-06-19;15.1;0;12.3;0;13.7;0;4.2;0;0
901;31960;ВЛАДИВОСТОК;2002-06-20;15.1;0;13.3;0;14.1;0;38.6;0;0
902;31960;ВЛАДИВОСТОК;2002-06-21;14.2;0;12.2;0;12.9;0;17.8;0;0
903;31960;ВЛАДИВОСТОК;2002-06-22;15.2;0;10.6;0;12.2;0;2.0;0;0
904;31960;ВЛАДИВОСТОК;2002-06-23;15.0;0;9.0;0;11.1;0;0.0;0;2
905;31960;ВЛАДИВОСТОК;2002-06-24;19.7;0;10.1;0;13.5;0;0.0;0;2
906;31960;ВЛАДИВОСТОК;2002-06-25;21.2;0;10.8;0;14.2;0;1.0;0;0
907;31960;ВЛАДИВОСТОК;2002-06-26;21.9;0;11.8;0;15.8;0;0.0;0;2
908;31960;ВЛАДИВОСТОК;2002-06-27;23.7;0;13.5;0;17.2;0;0.0;0;2
909;31960;ВЛАДИВОСТОК;2002-06-28;20.5;0;14.3;0;16.4;0;0.0;0;2
910;31960;ВЛАДИВОСТОК;2002-06-29;19.2;0;14.6;0;16.1;0;0.0;0;2
911;31960;ВЛАДИВОСТОК;2002-06-30;19.8;0;14.1;0;16.4;0;0.0;0;2
912;31960;ВЛАДИВОСТОК;2002-07-01;22.8;0;15.4;0;18.0;0;0.0;0;2
913;31960;ВЛАДИВОСТОК;2002-07-02;21.3;0;16.5;0;18.3;0;0.0;0;2
914;31960;ВЛАДИВОСТОК;2002-07-03;18.6;0;15.4;0;16.7;0;0.0;0;3
915;31960;ВЛАДИВОСТОК;2002-07-04;19.5;0;17.0;0;18.3;0;0.6;0;0
916;31960;ВЛАДИВОСТОК;2002-07-05;23.4;0;17.2;0;19.2;0;4.7;0;0
917;31960;ВЛАДИВОСТОК;2002-07-06;20.7;0;15.6;0;17.4;0;33.8;0;0
918;31960;ВЛАДИВОСТОК;2002-07-07;17.7;0;14.6;0;15.9;0;61.2;0;0
919;31960;ВЛАДИВОСТОК;2002-07-08;19.2;0;14.2;0;16.4;0;2.0;0;0
920;31960;ВЛАДИВОСТОК;2002-07-09;19.1;0;13.9;0;14.9;0;0.0;0;3
921;31960;ВЛАДИВОСТОК;2002-07-10;17.1;0;13.7;0;15.1;0;2.0;0;0
922;31960;ВЛАДИВОСТОК;2002-07-11;19.1;0;13.0;0;15.1;0;0.0;0;2
923;31960;ВЛАДИВОСТОК;2002-07-12;17.1;0;14.1;0;15.4;0;2.8;0;0
924;31960;ВЛАДИВОСТОК;2002-07-13;19.5;0;14.3;0;16.2;0;0.3;0;0
925;31960;ВЛАДИВОСТОК;2002-07-14;19.0;0;15.1;0;16.1;0;0.4;0;0
926;31960;ВЛАДИВОСТОК;2002-07-15;17.2;0;14.0;0;15.0;0;2.2;0;0
927;31960;ВЛАДИВОСТОК;2002-07-16;17.9;0;14.4;0;14.7;0;3.5;0;0
928;31960;ВЛАДИВОСТОК;2002-07-17;16.4;0;14.0;0;14.7;0;10.7;0;0
929;31960;ВЛАДИВОСТОК;2002-07-18;18.4;0;14.3;0;15.6;0;2.9;0;0
930;31960;ВЛАДИВОСТОК;2002-07-19;18.4;0;14.4;0;15.4;0;3.8;0;0
931;31960;ВЛАДИВОСТОК;2002-07-20;19.0;0;15.7;0;17.3;0;49.1;0;0
932;31960;ВЛАДИВОСТОК;2002-07-21;18.4;0;14.3;0;15.5;0;9.0;0;0
933;31960;ВЛАДИВОСТОК;2002-07-22;15.6;0;14.7;0;15.1;0;1.8;0;0
934;31960;ВЛАДИВОСТОК;2002-07-23;15.7;0;13.2;0;14.1;0;3.9;0;0
935;31960;ВЛАДИВОСТОК;2002-07-24;17.3;0;13.3;0;15.1;0;13.6;0;0
936;31960;ВЛАДИВОСТОК;2002-07-25;16.2;0;13.6;0;14.3;0;0.0;0;3
937;31960;ВЛАДИВОСТОК;2002-07-26;22.0;0;13.8;0;16.5;0;2.9;0;0
938;31960;ВЛАДИВОСТОК;2002-07-27;24.2;0;16.8;0;19.9;0;0.0;0;2
939;31960;ВЛАДИВОСТОК;2002-07-28;21.5;0;15.5;0;18.4;0;0.0;0;2
940;31960;ВЛАДИВОСТОК;2002-07-29;25.0;0;17.1;0;19.8;0;0.0;0;3
941;31960;ВЛАДИВОСТОК;2002-07-30;24.7;0;19.0;0;21.8;0;8.7;0;0
942;31960;ВЛАДИВОСТОК;2002-07-31;22.2;0;17.6;0;18.9;0;0.4;0;0
943;31960;ВЛАДИВОСТОК;2002-08-01;26.4;0;19.5;0;23.0;0;5.0;0;0
944;31960;ВЛАДИВОСТОК;2002-08-02;25.3;0;17.2;0;20.0;0;4.4;0;0
945;31960;ВЛАДИВОСТОК;2002-08-03;20.0;0;16.5;0;17.8;0;4.4;0;0
946;31960;ВЛАДИВОСТОК;2002-08-04;24.2;0;18.0;0;20.1;0;0.0;0;2
947;31960;ВЛАДИВОСТОК;2002-08-05;21.0;0;18.6;0;19.5;0;35.0;0;0
948;31960;ВЛАДИВОСТОК;2002-08-06;23.6;0;17.9;0;19.7;0;0.0;0;2
949;31960;ВЛАДИВОСТОК;2002-08-07;18.1;0;16.2;0;17.0;0;11.4;0;0
950;31960;ВЛАДИВОСТОК;2002-08-08;17.5;0;15.2;0;16.2;0;14.5;0;0
951;31960;ВЛАДИВОСТОК;2002-08-09;19.2;0;14.3;0;16.1;0;0.5;0;0
952;31960;ВЛАДИВОСТОК;2002-08-10;21.7;0;15.0;0;17.3;0;0.0;0;2
953;31960;ВЛАДИВОСТОК;2002-08-11;22.5;0;15.1;0;18.7;0;0.0;0;2
954;31960;ВЛАДИВОСТОК;2002-08-12;23.1;0;16.5;0;19.2;0;0.0;0;2
955;31960;ВЛАДИВОСТОК;2002-08-13;22.9;0;16.0;0;19.1;0;0.0;0;2
956;31960;ВЛАДИВОСТОК;2002-08-14;22.4;0;16.7;0;19.0;0;0.0;0;2
957;31960;ВЛАДИВОСТОК;2002-08-15;26.1;0;18.0;0;20.8;0;2.2;0;0
958;31960;ВЛАДИВОСТОК;2002-08-16;25.3;0;17.2;0;20.1;0;0.0;0;2
959;31960;ВЛАДИВОСТОК;2002-08-17;17.6;0;15.6;0;16.8;0;3.6;0;0
960;31960;ВЛАДИВОСТОК;2002-08-18;20.1;0;15.1;0;17.3;0;0.7;0;0
961;31960;ВЛАДИВОСТОК;2002-08-19;22.0;0;12.7;0;17.1;0;0.0;0;2
962;31960;ВЛАДИВОСТОК;2002-08-20;21.7;0;13.7;0;17.2;0;0.0;0;2
963;31960;ВЛАДИВОСТОК;2002-08-21;21.5;0;13.1;0;17.4;0;0.0;0;2
964;31960;ВЛАДИВОСТОК;2002-08-22;20.5;0;15.7;0;16.7;0;7.2;0;0
965;31960;ВЛАДИВОСТОК;2002-08-23;17.4;0;15.5;0;16.6;0;66.3;0;0
966;31960;ВЛАДИВОСТОК;2002-08-24;19.3;0;15.5;0;17.0;0;4.9;0;0
967;31960;ВЛАДИВОСТОК;2002-08-25;22.6;0;14.7;0;17.9;0;0.0;0;2
968;31960;ВЛАДИВОСТОК;2002-08-26;21.1;0;17.2;0;18.3;0;0.0;0;3
969;31960;ВЛАДИВОСТОК;2002-08-27;18.9;0;16.9;0;17.8;0;17.5;0;0
970;31960;ВЛАДИВОСТОК;2002-08-28;22.5;0;16.0;0;18.4;0;37.6;0;0
971;31960;ВЛАДИВОСТОК;2002-08-29;23.2;0;17.0;0;19.8;0;0.0;0;2
972;31960;ВЛАДИВОСТОК;2002-08-30;19.3;0;17.0;0;18.1;0;0.0;0;2
973;31960;ВЛАДИВОСТОК;2002-08-31;21.2;0;17.3;0;18.5;0;0.9;0;0
974;31960;ВЛАДИВОСТОК;2002-09-01;18.8;0;17.7;0;18.2;0;26.0;0;0
975;31960;ВЛАДИВОСТОК;2002-09-02;25.2;0;17.5;0;20.4;0;38.4;0;0
976;31960;ВЛАДИВОСТОК;2002-09-03;23.5;0;17.2;0;20.4;0;0.0;0;2
977;31960;ВЛАДИВОСТОК;2002-09-04;21.0;0;13.7;0;17.4;0;0.0;0;2
978;31960;ВЛАДИВОСТОК;2002-09-05;18.8;0;15.1;0;16.2;0;0.6;0;0
979;31960;ВЛАДИВОСТОК;2002-09-06;22.5;0;10.5;0;16.5;0;0.1;0;0
980;31960;ВЛАДИВОСТОК;2002-09-07;23.4;0;12.1;0;17.6;0;0.0;0;2
981;31960;ВЛАДИВОСТОК;2002-09-08;19.4;0;15.6;0;17.4;0;0.0;0;2
982;31960;ВЛАДИВОСТОК;2002-09-09;23.8;0;15.1;0;18.7;0;0.0;0;3
983;31960;ВЛАДИВОСТОК;2002-09-10;22.6;0;14.3;0;17.2;0;0.0;0;2
984;31960;ВЛАДИВОСТОК;2002-09-11;21.7;0;12.8;0;17.2;0;0.0;0;2
985;31960;ВЛАДИВОСТОК;2002-09-12;19.0;0;11.7;0;15.9;0;0.0;0;2
986;31960;ВЛАДИВОСТОК;2002-09-13;20.6;0;10.2;0;15.8;0;0.0;0;2
987;31960;ВЛАДИВОСТОК;2002-09-14;21.1;0;12.6;0;16.5;0;0.0;0;3
988;31960;ВЛАДИВОСТОК;2002-09-15;20.1;0;12.6;0;16.0;0;0.0;0;2
989;31960;ВЛАДИВОСТОК;2002-09-16;20.4;0;13.6;0;16.5;0;0.0;0;2
990;31960;ВЛАДИВОСТОК;2002-09-17;21.7;0;13.3;0;16.9;0;0.0;0;2
991;31960;ВЛАДИВОСТОК;2002-09-18;23.0;0;13.0;0;18.0;0;0.0;0;2
992;31960;ВЛАДИВОСТОК;2002-09-19;18.8;0;14.5;0;17.1;0;1.4;0;0
993;31960;ВЛАДИВОСТОК;2002-09-20;16.8;0;8.1;0;12.3;0;0.0;0;2
994;31960;ВЛАДИВОСТОК;2002-09-21;17.9;0;8.2;0;12.8;0;0.0;0;2
995;31960;ВЛАДИВОСТОК;2002-09-22;18.2;0;9.5;0;13.1;0;0.0;0;2
996;31960;ВЛАДИВОСТОК;2002-09-23;20.2;0;10.0;0;14.7;0;0.0;0;3
997;31960;ВЛАДИВОСТОК;2002-09-24;17.7;0;8.3;0;12.8;0;0.0;0;3
998;31960;ВЛАДИВОСТОК;2002-09-25;17.7;0;10.2;0;14.1;0;0.0;0;2
999;31960;ВЛАДИВОСТОК;2002-09-26;19.6;0;16.1;0;17.5;0;0.0;0;2
1000;31960;ВЛАДИВОСТОК;2002-09-27;21.0;0;16.5;0;17.8;0;0.0;0;2
1001;31960;ВЛАДИВОСТОК;2002-09-28;20.6;0;14.6;0;16.3;0;0.0;0;2
1002;31960;ВЛАДИВОСТОК;2002-09-29;18.7;0;14.1;0;16.0;0;0.0;0;2
1003;31960;ВЛАДИВОСТОК;2002-09-30;17.0;0;14.6;0;15.6;0;0.0;0;3
1004;31960;ВЛАДИВОСТОК;2002-10-01;20.1;0;15.0;0;16.6;0;1.5;0;0
1005;31960;ВЛАДИВОСТОК;2002-10-02;18.7;0;13.6;0;16.0;0;7.8;0;0
1006;31960;ВЛАДИВОСТОК;2002-10-03;16.2;0;7.1;0;8.5;0;8.4;0;0
1007;31960;ВЛАДИВОСТОК;2002-10-04;13.0;0;6.7;0;9.4;0;0.0;0;2
1008;31960;ВЛАДИВОСТОК;2002-10-05;17.1;0;9.5;0;12.4;0;0.1;0;0
1009;31960;ВЛАДИВОСТОК;2002-10-06;14.3;0;10.1;0;12.3;0;15.9;0;0
1010;31960;ВЛАДИВОСТОК;2002-10-07;15.9;0;7.0;0;10.4;0;2.4;0;0
1011;31960;ВЛАДИВОСТОК;2002-10-08;11.5;0;5.9;0;8.0;0;1.8;0;0
1012;31960;ВЛАДИВОСТОК;2002-10-09;13.4;0;5.0;0;8.0;0;0.0;0;2
1013;31960;ВЛАДИВОСТОК;2002-10-10;16.7;0;6.8;0;11.4;0;0.0;0;2
1014;31960;ВЛАДИВОСТОК;2002-10-11;17.5;0;13.1;0;14.5;0;0.1;0;0
1015;31960;ВЛАДИВОСТОК;2002-10-12;15.6;0;12.8;0;14.3;0;0.0;0;2
1016;31960;ВЛАДИВОСТОК;2002-10-13;15.7;0;9.2;0;12.6;0;1.9;0;0
1017;31960;ВЛАДИВОСТОК;2002-10-14;14.8;0;6.6;0;10.7;0;0.0;0;2
1018;31960;ВЛАДИВОСТОК;2002-10-15;14.2;0;3.2;0;7.7;0;0.4;0;0
1019;31960;ВЛАДИВОСТОК;2002-10-16;12.4;0;1.6;0;6.7;0;0.0;0;2
1020;31960;ВЛАДИВОСТОК;2002-10-17;13.6;0;7.7;0;10.5;0;0.0;0;2
1021;31960;ВЛАДИВОСТОК;2002-10-18;11.3;0;3.5;0;5.7;0;0.0;0;3
1022;31960;ВЛАДИВОСТОК;2002-10-19;6.3;0;-0.7;0;3.4;0;0.0;0;2
1023;31960;ВЛАДИВОСТОК;2002-10-20;4.7;0;-2.5;0;1.0;0;0.0;0;2
1024;31960;ВЛАДИВОСТОК;2002-10-21;2.8;0;-2.6;0;-0.5;0;5.7;0;0
1025;31960;ВЛАДИВОСТОК;2002-10-22;1.9;0;-2.3;0;-0.4;0;7.7;0;0
1026;31960;ВЛАДИВОСТОК;2002-10-23;1.5;0;-2.7;0;-0.8;0;0.0;0;2
1027;31960;ВЛАДИВОСТОК;2002-10-24;2.3;0;-4.2;0;-1.0;0;0.0;0;2
1028;31960;ВЛАДИВОСТОК;2002-10-25;2.8;0;-2.5;0;-0.3;0;0.0;0;3
1029;31960;ВЛАДИВОСТОК;2002-10-26;1.8;0;-3.0;0;-1.5;0;3.3;0;0
1030;31960;ВЛАДИВОСТОК;2002-10-27;0.7;0;-3.6;0;-1.5;0;5.8;0;0
1031;31960;ВЛАДИВОСТОК;2002-10-28;2.2;0;-0.6;0;0.5;0;0.0;0;3
1032;31960;ВЛАДИВОСТОК;2002-10-29;3.5;0;-0.4;0;1.4;0;0.0;0;2
1033;31960;ВЛАДИВОСТОК;2002-10-30;5.7;0;-1.7;0;1.9;0;0.0;0;2
1034;31960;ВЛАДИВОСТОК;2002-10-31;4.8;0;0.0;0;2.8;0;9.4;0;0
1035;31960;ВЛАДИВОСТОК;2002-11-01;2.0;0;-1.9;0;-0.2;0;0.2;0;0
1036;31960;ВЛАДИВОСТОК;2002-11-02;0.4;0;-2.6;0;-1.3;0;0.0;0;2
1037;31960;ВЛАДИВОСТОК;2002-11-03;-0.8;0;-5.6;0;-3.7;0;0.0;0;2
1038;31960;ВЛАДИВОСТОК;2002-11-04;-0.2;0;-7.0;0;-4.2;0;0.0;0;2
1039;31960;ВЛАДИВОСТОК;2002-11-05;1.1;0;-3.8;0;-2.0;0;0.0;0;2
1040;31960;ВЛАДИВОСТОК;2002-11-06;1.0;0;-5.8;0;-2.6;0;0.0;0;2
1041;31960;ВЛАДИВОСТОК;2002-11-07;6.3;0;-1.6;0;1.2;0;13.0;0;0
1042;31960;ВЛАДИВОСТОК;2002-11-08;-1.4;0;-5.8;0;-4.5;0;4.5;0;0
1043;31960;ВЛАДИВОСТОК;2002-11-09;-3.5;0;-7.1;0;-5.4;0;0.0;0;2
1044;31960;ВЛАДИВОСТОК;2002-11-10;-1.4;0;-9.0;0;-5.6;0;0.0;0;2
1045;31960;ВЛАДИВОСТОК;2002-11-11;6.4;0;-2.0;0;2.6;0;0.0;0;3
1046;31960;ВЛАДИВОСТОК;2002-11-12;6.1;0;-4.1;0;-1.4;0;0.0;0;3
1047;31960;ВЛАДИВОСТОК;2002-11-13;-3.1;0;-6.5;0;-4.7;0;0.0;0;3
1048;31960;ВЛАДИВОСТОК;2002-11-14;-3.4;0;-7.8;0;-5.8;0;0.0;0;2
1049;31960;ВЛАДИВОСТОК;2002-11-15;-5.9;0;-10.0;0;-7.8;0;0.0;0;3
1050;31960;ВЛАДИВОСТОК;2002-11-16;-6.4;0;-12.5;0;-9.7;0;0.0;0;2
1051;31960;ВЛАДИВОСТОК;2002-11-17;-7.8;0;-12.0;0;-10.1;0;0.2;0;0
1052;31960;ВЛАДИВОСТОК;2002-11-18;-2.6;0;-9.9;0;-7.1;0;0.0;0;3
1053;31960;ВЛАДИВОСТОК;2002-11-19;-0.4;0;-6.2;0;-3.9;0;0.2;0;0
1054;31960;ВЛАДИВОСТОК;2002-11-20;-0.1;0;-6.7;0;-3.8;0;0.0;0;2
1055;31960;ВЛАДИВОСТОК;2002-11-21;-5.4;0;-14.2;0;-10.0;0;0.0;0;2
1056;31960;ВЛАД??ВОСТОК;2002-11-22;-0.5;0;-12.0;0;-6.9;0;0.3;0;0
1057;31960;ВЛАДИВОСТОК;2002-11-23;2.5;0;-3.1;0;-0.6;0;3.3;0;0
1058;31960;ВЛАДИВОСТОК;2002-11-24;-2.9;0;-8.0;0;-6.0;0;0.0;0;2
1059;31960;ВЛАДИВОСТОК;2002-11-25;-6.5;0;-10.5;0;-9.1;0;0.6;0;0
1060;31960;ВЛАДИВОСТОК;2002-11-26;-9.6;0;-13.6;0;-11.5;0;0.0;0;2
1061;31960;ВЛАДИВОСТОК;2002-11-27;-6.1;0;-12.8;0;-10.1;0;0.0;0;2
1062;31960;ВЛАДИВОСТОК;2002-11-28;-3.8;0;-12.4;0;-8.9;0;0.0;0;2
1063;31960;ВЛАДИВОСТОК;2002-11-29;-0.7;0;-6.8;0;-3.8;0;0.0;0;2
1064;31960;ВЛАДИВОСТОК;2002-11-30;-0.4;0;-10.4;0;-4.8;0;0.0;0;2
1065;31960;ВЛАДИВОСТОК;2002-12-01;3.0;0;-1.1;0;0.8;0;0.0;0;2
1066;31960;ВЛАДИВОСТОК;2002-12-02;2.5;0;-5.4;0;-0.7;0;0.0;0;2
1067;31960;ВЛАДИВОСТОК;2002-12-03;6.5;0;1.0;0;3.5;0;0.0;0;2
1068;31960;ВЛАДИВОСТОК;2002-12-04;4.9;0;2.6;0;3.9;0;0.0;0;2
1069;31960;ВЛАДИВОСТОК;2002-12-05;6.6;0;-10.4;0;-5.6;0;0.0;0;2
1070;31960;ВЛАДИВОСТОК;2002-12-06;-6.2;0;-11.8;0;-8.8;0;0.0;0;2
1071;31960;ВЛАДИВОСТОК;2002-12-07;-7.9;0;-12.3;0;-10.6;0;0.0;0;2
1072;31960;ВЛАДИВОСТОК;2002-12-08;-11.8;0;-17.5;0;-15.2;0;0.0;0;2
1073;31960;ВЛАДИВОСТОК;2002-12-09;-14.7;0;-18.6;0;-16.7;0;0.0;0;2
1074;31960;ВЛАДИВОСТОК;2002-12-10;-15.2;0;-19.3;0;-17.3;0;0.0;0;3
1075;31960;ВЛАДИВОСТОК;2002-12-11;-12.8;0;-19.5;0;-17.4;0;0.0;0;2
1076;31960;ВЛАДИВОСТОК;2002-12-12;-13.2;0;-17.6;0;-15.9;0;0.0;0;2
1077;31960;ВЛАДИВОСТОК;2002-12-13;-8.7;0;-17.0;0;-13.7;0;0.0;0;2
1078;31960;ВЛАДИВОСТОК;2002-12-14;0.2;0;-10.4;0;-4.8;0;0.0;0;2
1079;31960;ВЛАДИВОСТОК;2002-12-15;-1.0;0;-7.0;0;-3.5;0;0.0;0;3
1080;31960;ВЛАДИВОСТОК;2002-12-16;-6.9;0;-11.9;0;-9.6;0;3.9;0;0
1081;31960;ВЛАДИВОСТОК;2002-12-17;-8.7;0;-15.0;0;-12.1;0;0.4;0;0
1082;31960;ВЛАДИВОСТОК;2002-12-18;-2.2;0;-9.8;0;-5.1;0;0.4;0;0
1083;31960;ВЛАДИВОСТОК;2002-12-19;-4.8;0;-12.5;0;-10.2;0;0.0;0;2
1084;31960;ВЛАДИВОСТОК;2002-12-20;-8.8;0;-15.0;0;-12.3;0;0.0;0;2
1085;31960;ВЛАДИВОСТОК;2002-12-21;-7.0;0;-11.8;0;-9.2;0;0.0;0;2
1086;31960;ВЛАДИВОСТОК;2002-12-22;-8.2;0;-14.3;0;-11.4;0;0.0;0;2
1087;31960;ВЛАДИВОСТОК;2002-12-23;-10.2;0;-16.1;0;-13.6;0;0.0;0;2
1088;31960;ВЛАДИВОСТОК;2002-12-24;-11.9;0;-17.4;0;-15.5;0;0.0;0;2
1089;31960;ВЛАДИВОСТОК;2002-12-25;-13.8;0;-20.1;0;-17.2;0;0.0;0;2
1090;31960;ВЛАДИВОСТОК;2002-12-26;-9.6;0;-15.1;0;-13.0;0;0.0;0;2
1091;31960;ВЛАДИВОСТОК;2002-12-27;-9.3;0;-18.4;0;-12.9;0;0.0;0;3
1092;31960;ВЛАДИВОСТОК;2002-12-28;-5.6;0;-11.6;0;-8.3;0;0.0;0;2
1093;31960;ВЛАДИВОСТОК;2002-12-29;-9.4;0;-16.9;0;-13.8;0;0.0;0;2
1094;31960;ВЛАДИВОСТОК;2002-12-30;-10.6;0;-17.7;0;-15.1;0;0.0;0;2
1095;31960;ВЛАДИВОСТОК;2002-12-31;-11.9;0;-18.7;0;-15.5;0;0.0;0;2
1096;31960;ВЛАДИВОСТОК;2003-01-01;-13.3;0;-18.4;0;-16.9;0;0.0;0;2
1097;31960;ВЛАДИВОСТОК;2003-01-02;-15.3;0;-20.8;0;-18.7;0;0.0;0;2
1098;31960;ВЛАДИВОСТОК;2003-01-03;-10.6;0;-17.0;0;-15.6;0;6.5;0;0
1099;31960;ВЛАДИВОСТОК;2003-01-04;-16.8;0;-20.8;0;-19.1;0;0.0;0;2
1100;31960;ВЛАДИВОСТОК;2003-01-05;-14.8;0;-19.8;0;-17.9;0;0.0;0;3
1101;31960;ВЛАДИВОСТОК;2003-01-06;-12.5;0;-18.1;0;-15.9;0;0.0;0;2
1102;31960;ВЛАДИВОСТОК;2003-01-07;-8.7;0;-15.3;0;-12.8;0;0.0;0;2
1103;31960;ВЛАДИВОСТОК;2003-01-08;-3.1;0;-11.3;0;-8.1;0;0.0;0;2
1104;31960;ВЛАДИВОСТОК;2003-01-09;-1.5;0;-6.1;0;-4.2;0;0.0;0;2
1105;31960;ВЛАДИВОСТОК;2003-01-10;-1.6;0;-14.9;0;-10.7;0;0.0;0;2
1106;31960;ВЛАДИВОСТОК;2003-01-11;-1.6;0;-17.4;0;-10.4;0;0.0;0;2
1107;31960;ВЛАДИВОСТОК;2003-01-12;-1.1;0;-9.1;0;-5.1;0;0.0;0;2
1108;31960;ВЛАДИВОСТОК;2003-01-13;0.4;0;-9.0;0;-3.0;0;0.0;0;3
1109;31960;ВЛАДИВОСТОК;2003-01-14;-8.9;0;-19.7;0;-16.1;0;0.0;0;2
1110;31960;ВЛАДИВОСТОК;2003-01-15;-12.4;0;-20.8;0;-17.1;0;0.0;0;2
1111;31960;ВЛАДИВ??СТОК;2003-01-16;-1.9;0;-13.3;0;-7.6;0;0.0;0;2
1112;31960;ВЛАДИВОСТОК;2003-01-17;-2.6;0;-10.3;0;-6.5;0;0.0;0;3
1113;31960;ВЛАДИВОСТОК;2003-01-18;-6.9;0;-16.8;0;-11.9;0;0.0;0;2
1114;31960;ВЛАДИВОСТОК;2003-01-19;-8.3;0;-15.4;0;-11.9;0;0.0;0;2
1115;31960;ВЛАДИВОСТОК;2003-01-20;-9.4;0;-17.3;0;-13.5;0;0.0;0;2
1116;31960;ВЛАДИВОСТОК;2003-01-21;-11.3;0;-17.3;0;-14.5;0;0.6;0;0
1117;31960;ВЛАДИВОСТОК;2003-01-22;-8.7;0;-19.4;0;-14.1;0;0.0;0;2
1118;31960;ВЛАДИВОСТОК;2003-01-23;-9.5;0;-16.7;0;-13.4;0;0.0;0;2
1119;31960;ВЛАДИВОСТОК;2003-01-24;-8.6;0;-17.2;0;-13.4;0;0.0;0;2
1120;31960;ВЛАДИВОСТОК;2003-01-25;-4.9;0;-14.7;0;-10.9;0;0.0;0;2
1121;31960;ВЛАДИВОСТОК;2003-01-26;-4.6;0;-12.3;0;-8.6;0;0.0;0;2
1122;31960;ВЛАДИВОСТОК;2003-01-27;-4.6;0;-7.6;0;-5.8;0;14.1;0;0
1123;31960;ВЛАДИВОСТОК;2003-01-28;-7.1;0;-12.7;0;-10.9;0;8.7;0;0
1124;31960;ВЛАДИВОСТОК;2003-01-29;-12.5;0;-17.9;0;-15.8;0;0.0;0;3
1125;31960;ВЛАДИВОСТОК;2003-01-30;-8.5;0;-16.9;0;-13.7;0;0.0;0;2
1126;31960;ВЛАДИВОСТОК;2003-01-31;-9.5;0;-15.7;0;-12.3;0;0.0;0;2
1127;31960;ВЛАДИВОСТОК;2003-02-01;-9.7;0;-17.0;0;-14.1;0;0.0;0;2
1128;31960;ВЛАДИВОСТОК;2003-02-02;-7.1;0;-15.5;0;-12.5;0;0.0;0;2
1129;31960;ВЛАДИВОСТОК;2003-02-03;-6.4;0;-15.9;0;-10.7;0;0.0;0;2
1130;31960;ВЛАДИВОСТОК;2003-02-04;-5.6;0;-13.6;0;-10.2;0;0.0;0;2
1131;31960;ВЛАДИВОСТОК;2003-02-05;-6.4;0;-15.2;0;-10.9;0;0.0;0;2
1132;31960;ВЛАДИВОСТОК;2003-02-06;-2.0;0;-11.5;0;-7.5;0;0.0;0;2
1133;31960;ВЛАДИВОСТОК;2003-02-07;-0.6;0;-6.4;0;-2.8;0;0.0;0;2
1134;31960;ВЛАДИВОСТОК;2003-02-08;0.9;0;-5.1;0;-1.9;0;0.0;0;2
1135;31960;ВЛАДИВОСТОК;2003-02-09;-0.5;0;-8.3;0;-4.5;0;0.3;0;0
1136;31960;ВЛАДИВОСТОК;2003-02-10;-1.8;0;-12.4;0;-9.0;0;0.0;0;2
1137;31960;ВЛАДИВОСТОК;2003-02-11;-9.3;0;-18.0;0;-13.8;0;0.0;0;2
1138;31960;ВЛАДИВОСТОК;2003-02-12;-10.8;0;-18.2;0;-15.5;0;0.0;0;2
1139;31960;ВЛАДИВОСТОК;2003-02-13;-3.1;0;-14.1;0;-9.1;0;0.0;0;3
1140;31960;ВЛАДИВОСТОК;2003-02-14;0.3;0;-10.6;0;-6.6;0;0.0;0;2
1141;31960;ВЛАДИВОСТОК;2003-02-15;-0.5;0;-4.6;0;-2.5;0;0.0;0;2
1142;31960;ВЛАДИВОСТОК;2003-02-16;1.7;0;-3.2;0;-0.7;0;0.0;0;2
1143;31960;ВЛАДИВОСТОК;2003-02-17;0.2;0;-7.0;0;-3.9;0;0.0;0;2
1144;31960;ВЛАДИВОСТОК;2003-02-18;-2.2;0;-11.0;0;-6.9;0;0.0;0;2
1145;31960;ВЛАДИВОСТОК;2003-02-19;-3.2;0;-12.2;0;-8.2;0;0.0;0;2
1146;31960;ВЛАДИВОСТОК;2003-02-20;-1.2;0;-13.0;0;-8.2;0;0.0;0;2
1147;31960;ВЛАДИВОСТОК;2003-02-21;0.1;0;-5.0;0;-2.9;0;0.0;0;3
1148;31960;ВЛАДИВОСТОК;2003-02-22;-2.0;0;-9.0;0;-5.5;0;0.0;0;2
1149;31960;ВЛАДИВОСТОК;2003-02-23;-4.6;0;-14.0;0;-9.4;0;0.0;0;2
1150;31960;ВЛАДИВОСТОК;2003-02-24;-4.8;0;-12.6;0;-9.1;0;0.6;0;0
